;name;description;price;scrap_date;supplier;type_of_product;sub_type_product;product_link
40;SOFA CAPITONE CHESTERFIELD 2 CUERPOS CUERO BONDED;"Tapizado en cuero bonded envejecido.
Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Hilos de alta resistencia lavables.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata de madera torneada.";$465.000 $395.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-capitone-chesterfield-2-cuerpos-cuero/
41;SOFA CHESTERFIELD CAPITONE 4 CUERPOS CUERO BONDED;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Tapiz en Cuero bonded envejecido.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata de madera tallada";$595.000 $495.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-chesterfield-capitone-4-cuerpos-cuero/
42;SOFA REINA ANA 3 CUERPOS CUERO BONDED ENVEJECIDO;"Tela cuero bonded envejecido de alta resistencia lavable en el cuerpo y brazos del sillon
Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Hilos de alta resistencia lavables.
Costuras reforzadas para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata de madera en sofa.";$395.000 $345.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-reina-ana-3-cuerpos-cuero-bonded-envejecido/
43;SOFA MUSTANG 3 CUERPOS LINO Y CUERO BONDED ENVEJECIDO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Cuerpo trabajado en tela gruesa lavable.
Cuero Bonded de alta resistencia lavable en los brazos del sofa.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-mustang-2-cuerpos-chenille-y-cuero-bonded-envejecido-copia/
44;SOFA MUSTANG 2 CUERPOS LINO Y CUERO BONDED ENVEJECIDO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Cuerpo trabajado en tela gruesa lavable.
Cuero Bonded de alta resistencia lavable en los brazos del sofa.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-mustang-2-cuerpos-chenille-y-cuero-bonded-envejecido/
45;SILLON MONTREAL 1 CUERPO LINO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Tela de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";$125.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sillon-montreal-1-cuerpo-chenille/
46;CHESTERFIELD MODULAR REVERSIBLE CUERO BONDED;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Tela de alta resistencia lavable
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata de madera tallada";$595.000 $495.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/modulares/chesterfield-modular-reversible-cuero-bonded/
47;SOFA ESPACIO 3 CUERPOS CUERO BONDED;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Trabajado en Cuero bonded de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata metalica extra firme con goma antideslizante.";$395.000 $325.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-espacio-3-cuerpos-cuero-bonded/
48;SOFA ESPACIO 2 CUERPOS CUERO BONDED;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Trabajado en Cuero bonded de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata metalica extra firme con goma antideslizante.";$345.000 $295.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-espacio-2-cuerpos-cuero-bonded/
49;SOFA ESPACIO 2 CUERPOS + 2 POUF CUERO BONDED;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Trabajado en Cuero bonded de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata metalica extra firme con goma antideslizante.";$425.000 $365.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-espacio-2-cuerpos-2-pouf-cuero/
50;SOFA ESPACIO 3 CUERPOS + 2 POUF CUERO BONDED;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Trabajado en Cuero bonded de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata metalica extra firme con goma antideslizante.";$465.000 $395.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-espacio-3-cuerpos-2-pouf-cuero/
51;SOFA CAMA ACOLCHADO 190CM FELPA;"Respaldo regulable en 3 posiciones.
Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Tela de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Patas de madera.";$545.000 $425.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-cama-acolchado-190cm-felpa/
52;SOFA CAMA ACOLCHADO 190CM LINO;"Respaldo regulable en 3 posiciones.
Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Tela de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Patas de madera.";$545.000 $425.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-cama-brazo-acolchado-190cm/
53;SILLON BUTACA ACOLCHADO TAPIZ LINO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Tela de alta resistencia lavable, color a eleccion.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Pata de madera tinturada";$195.000 $155.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sitiales/sillon-butaca-acolchado-tapiz-lino/
54;SILLON RECLINABLE TAPIZ FELPA;"3 Niveles de reclinado.
Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Tela de alta resistencia lavable, color a eleccion.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Pata de madera torneada tinturada";$245.000 $195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sitiales/sillon-reclinable-tapiz-felpa/
55;SOFA ESPACIO 2 CUERPOS + 2 POUF FELPA;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Trabajado en Felpa de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata metalica extra firme con goma antideslizante.";$365.000 $315.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-espacio-2-cuerpos-2-pouf-felpa/
56;SOFAS ESPACIO 2-3 CUERPOS FELPA;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Trabajado en Felpa de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata metalica extra firme con goma antideslizante.";$580.000 $495.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofas-espacio-2-3-cuerpos-felpa/
57;SOFA RENATA TAPIZ CUERO BONDED;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Tela de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata de madera.";$365.000 $265.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-renata-tapiz-cuero/
58;SOFA CAPITONE CHESTERFIELD 2 CUERPOS LINO;"Tapizado en lino.
Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Hilos de alta resistencia.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata de madera torneada.";$425.000 $345.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-capitone-chesterfield-2-cuerpos-lino/
59;SOFA REINA ANA 3 CUERPOS LINO;"Tapiz en felpa de alta resistencia lavable en el cuerpo y brazos del sillon
Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Hilos de alta resistencia lavables.
Costuras reforzadas para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata de madera en sofa.";$365.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-reina-ana-3-cuerpos-lino/
60;SOFA REINA ANA 3 CUERPOS FELPA;"Tapiz en felpa de alta resistencia lavable en el cuerpo y brazos del sillon
Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Hilos de alta resistencia lavables.
Costuras reforzadas para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata de madera en sofa.";$365.000 $315.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-reina-ana-3-cuerpos-felpa-2/
61;SILLON CAPITONE CHESTERFIELD 1 CUERPO LINO;"Tela Lino de alta resistencia lavable.
Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Hilos de alta resistencia lavables.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata de madera torneada.";$265.000 $225.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sillon-capitone-chesterfield-1-cuerpo-lino/
62;SOFA REINA ANA 3 CUERPOS FELPA;"Tela felpa de alta resistencia lavable en el cuerpo y brazos del sillon
Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Hilos de alta resistencia lavables.
Costuras reforzadas para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata de madera en sofa.";$365.000 $315.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-reina-ana-3-cuerpos-felpa/
63;SOFA MUSTANG MONTREAL 3 CUERPOS FELPA;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Trabajado en Lino grueso de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";$365.000 $295.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-mustang-montreal-3-cuerpos/
64;SOFA MUSTANG MONTREAL 2 CUERPOS LINO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Trabajado en tela grueso de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";$345.000 $275.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-mustang-montreal-lino/
65;SOFA CHESTERFIELD BAUL TAPIZ LINO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo
Relleno en espuma de alta densidad y fibra soft
Telas de alta resistencia lavables
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Pata de madera tinturada";$395.000 $295.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-chesterfield-baul-tapiz-lino/
66;SOFA BOSTON 2 CUERPOS LINO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Telas de alta resistencia lavables.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";$295.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-boston-2-cuerpos-lino/
67;SOFA CAPITONE BRAZO CUADRADO FELPA;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo
Relleno en espuma de alta densidad y fibra soft
Hilos de alta resistencia lavables
Costuras reforzadas en doble punto para zonas de mayor desgaste
Cojines de asiento con cierre para un lavado optimo
Pata de madera";$345.000 $295.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-capitone-brazo-cuadrado-felpa/
68;SILLON BOSTON LINO Y PU 1 CUERPO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Telas de alta resistencia lavables.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";$165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sillon-boston-lino-y-pu-1-cuerpo/
69;SOFA 2 CUERPOS CUERO BONDED ENVEJECIDO CON MADERA;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Cuero Bonded de alta resistencia lavable.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Soporte de brazos y base en Pino Oregon.";;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-2-cuerpos-cuero-bonded-envejecido-con-madera/
70;SILLON BOSTON LINO 1 CUERPO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Telas de alta resistencia lavables.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";$165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sillon-boston-chenille-1-cuerpo/
71;SILLON BOSTON GOBELINO 1 CUERPO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Telas de alta resistencia lavables.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";$165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sillon-boston-gobelino-1-cuerpo/
72;SOFA BOSTON GOBELINO 3 CUERPOS;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Telas de alta resistencia lavables.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";$295.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-boston-gobelino-3-cuerpos/
73;POLTRONA CAPITONE BRAZO CUADRADO FELPA;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Telas de alta resistencia.
Costuras reforzadas para zonas de mayor desgaste.
Pata en madera seca tinturada y lacada para mayor proteccion.";$135.000 $115.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/poltronas/poltrona-capitone-brazo-cuadrado-felpa/
74;SOFA CITO 2 CUERPOS LINO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Telas de alta resistencia lavables.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";$295.000 $215.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-cito-2-cuerpos-lino/
75;POLTRONA CAPITONE BRAZO REDONDO FELPA;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Telas cuero bonded de alta resistencia, lavable.
Costuras reforzadas para zonas de mayor desgaste.
Pata en madera seca tinturada y lacada para mayor proteccion.";$135.000 $115.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/poltronas/poltrona-capitone-brazo-redondo-felpa/
76;JUEGO DE LIVING REINA ANA 3-1-1 LINO;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Telas de alta resistencia lavables.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata plástica extra firme facil de remover para entrarlo en puertas mas pequeñas, sin clavos para proteger tu piso.";$545.000 $395.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/clasicos/reina-ana-lino/
77;SOFA CAPITONE CHESTERFIELD 3 CUERPOS FELPA;"Esqueleto trabajado en pino cepillado, seco encolado y clavado, con refuerzos para una mayor duración en el tiempo.
Relleno en espuma de alta densidad y fibra soft.
Hilos de alta resistencia lavables.
Costuras reforzadas en doble punto para zonas de mayor desgaste.
Cojines de asiento con cierre para un lavado optimo.
Pata de madera torneada.";$445.000 $365.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/sillones/sofas/sofa-capitone-chesterfield-felpa/
